scenario_id,market,category,exchange,quality,overall_score,english_customer_question,expected_bot_answer_english,actual_bot_answer_localized,actual_bot_answer_english,original_customer_text,expected_localized_reply,actual_action,actual_register
q3_id_conv_032,indonesia,regional_accent,2,partial,0.683,"I do freelance design, and the amount is different every month.","Expected answer should recommend income average. Reason: Adapts to freelance income. Key terms: freelance, mutasi rekening, cicilan.","Maaf, saya tidak ingin memberi informasi yang tidak pasti. Saya bisa bantu soal cicilan, tenor, denda, DP, jatuh tempo, angsuran, atau pembiayaan. Apakah Bapak/Ibu ingin saya lanjutkan?","Sorry, I do not want to give uncertain information. I can help with installments, tenor, penalties, down payment, due date, monthly payments, or financing. Would you like me to continue?","Freelance desain, tiap bulan beda-beda.","Untuk freelance, biasanya lebih aman memakai rata-rata pemasukan beberapa bulan dan mutasi rekening sebagai bukti. Kita juga perlu pilih cicilan yang tidak terlalu dekat dengan batas kemampuan bayar.",localized_fallback,formal_id
q3_id_conv_032,indonesia,regional_accent,3,partial,0.683,"If documents are missing, will it definitely be rejected?","Expected answer should set document expectation. Reason: Realistic handling of documentation gaps. Key terms: dokumen, verifikasi, tambahan bukti.","Untuk pengajuan pembiayaan, biasanya perlu informasi DP, tenor yang diinginkan, data kendaraan atau barang, dan dokumen identitas. Apakah Bapak/Ibu ingin saya lanjutkan?","For a financing application, information is usually needed about the down payment, desired tenor, vehicle or item details, and identity documents. Would you like me to continue?","Kalau dokumen kurang, pasti ditolak?","Tidak selalu pasti ditolak, tetapi dokumen kurang bisa membuat proses tertunda atau perlu tambahan bukti. Tim verifikasi akan menentukan dokumen resmi yang dibutuhkan sesuai produk.",handle_finance_qualification,formal_id
q3_id_conv_033,indonesia,regional_accent,1,good,0.85,"I want to borrow money, but I am afraid the admin fee will be high. How much will the installment be?","Expected answer should explain simulation need. Reason: Understands colloquial Betawi-influenced style while staying professional. Key terms: biaya admin, tenor, total biaya.","Maaf, saya tidak ingin memberi informasi yang tidak pasti. Saya bisa bantu soal cicilan, tenor, denda, DP, jatuh tempo, angsuran, atau pembiayaan. Apakah Bapak/Ibu ingin saya lanjutkan?","Sorry, I do not want to give uncertain information. I can help with installments, tenor, penalties, down payment, due date, monthly payments, or financing. Would you like me to continue?","Gue mau minjem, tapi takut biaya adminnya gede. Cicilannya jadi berapa?","Paham. Cicilan baru bisa dihitung lewat simulasi resmi karena tergantung jumlah pinjaman, tenor, bunga atau margin, dan biaya lain seperti admin. Yang penting dilihat bukan hanya cicilan, tapi total biaya sampai lunas.",localized_fallback,formal_id
q3_id_conv_033,indonesia,regional_accent,2,partial,0.683,"For example, 15 million rupiah, and not more than 1.5 million per month.","Expected answer should set simulation inputs. Reason: Uses affordability target. Key terms: target cicilan, dana cair, simulasi resmi.","Maaf, saya tidak ingin memberi informasi yang tidak pasti. Saya bisa bantu soal cicilan, tenor, denda, DP, jatuh tempo, angsuran, atau pembiayaan. Apakah Bapak/Ibu ingin saya lanjutkan?","Sorry, I do not want to give uncertain information. I can help with installments, tenor, penalties, down payment, due date, monthly payments, or financing. Would you like me to continue?","Misal 15 juta, jangan lebih dari 1,5 juta sebulan.","Baik, target cicilan maksimal 1,5 juta. Kita perlu cari tenor yang cocok dan pastikan biaya admin atau asuransi tidak membuat dana cair terlalu kecil. Simulasi resmi akan memberi angka yang valid.",localized_fallback,formal_id
q3_id_conv_033,indonesia,regional_accent,3,partial,0.683,"If the result is expensive, I will skip it.","Expected answer should support no decision. Reason: Supports responsible lending, not forced conversion. Key terms: total biaya, kebutuhan pokok, simulasi.","Maaf, saya tidak ingin memberi informasi yang tidak pasti. Saya bisa bantu soal cicilan, tenor, denda, DP, jatuh tempo, angsuran, atau pembiayaan. Apakah Bapak/Ibu ingin saya lanjutkan?","Sorry, I do not want to give uncertain information. I can help with installments, tenor, penalties, down payment, due date, monthly payments, or financing. Would you like me to continue?","Kalau hasilnya mahal, gue skip aja.","Itu keputusan yang masuk akal. Kalau total biaya terasa berat, lebih baik jangan lanjut daripada cicilan mengganggu kebutuhan pokok. Saya bisa bantu buat daftar hal yang harus dicek di simulasi sebelum Bapak/Ibu memutuskan.",localized_fallback,formal_id
q3_id_conv_034,indonesia,regional_accent,1,partial,0.683,"I can only pay after my sales money comes in, maybe at the end of the week. Can you wait?","Expected answer should explain due date and help. Reason: Understands regional wording and replies respectfully. Key terms: jatuh tempo, kontrak, opsi bantuan.",Baik Bapak/Ibu. Cicilan atau angsuran perlu dibayarkan sebelum tanggal jatuh tempo agar tidak muncul denda keterlambatan. Apakah Bapak/Ibu ingin saya lanjutkan?,"Okay, Sir/Ma'am. The installment or monthly payment should be paid before the due date so a late-payment penalty does not appear. Would you like me to continue?","Beta baru bisa bayar kalau jualan sudah masuk, mungkin akhir minggu. Bisa tunggu kah?","Saya paham, pemasukan Bapak/Ibu menunggu hasil jualan. Namun tanggal jatuh tempo tetap mengikuti kontrak. Jika pembayaran masuk setelah jatuh tempo, denda atau status terlambat bisa berlaku. Saya bisa bantu arahkan ke kanal resmi atau opsi bantuan jika benar-benar kesulitan.",handle_installment_reminder,formal_id
q3_id_conv_034,indonesia,regional_accent,2,weak,0.3,"If I inform you now, will it avoid being marked late?","Expected answer should clarify notice vs payment. Reason: Very relevant to live call payment promises. Key terms: catatan komunikasi, pembayaran diterima sistem.","Kalau lewat jatuh tempo, biasanya bisa kena denda sesuai aturan pembiayaan. Saya bisa bantu arahkan cara bayarnya. Mau saya bantu lanjutkan?","If payment goes past the due date, there can usually be a penalty according to the financing rules. I can help guide you on how to pay. Do you want me to continue helping?","Kalau saya kabari sekarang, apakah tidak kena telat?","Memberi kabar itu baik dan bisa menjadi catatan komunikasi, tetapi biasanya tidak menggantikan pembayaran. Status tetap berdasarkan pembayaran yang diterima sistem dan ketentuan produk.",explain_penalty_or_due_date,colloquial_id
q3_id_conv_034,indonesia,regional_accent,3,good,0.85,Then record that I will pay on Saturday.,"Expected answer should record payment intent. Reason: Records intent but keeps boundary clear. Key terms: rencana bayar, bukti bayar, konsekuensi keterlambatan.",Baik Bapak/Ibu. Cicilan atau angsuran perlu dibayarkan sebelum tanggal jatuh tempo agar tidak muncul denda keterlambatan. Apakah Bapak/Ibu ingin saya lanjutkan?,"Okay, Sir/Ma'am. The installment or monthly payment should be paid before the due date so a late-payment penalty does not appear. Would you like me to continue?",Kalau begitu catat saya bayar Sabtu.,"Baik, saya catat rencana bayar Sabtu. Mohon tetap gunakan kanal resmi dan simpan bukti bayar. Jika Sabtu sudah melewati jatuh tempo, kemungkinan konsekuensi keterlambatan tetap mengikuti ketentuan kontrak.",handle_installment_reminder,formal_id
q3_id_conv_035,indonesia,regional_accent,1,partial,0.6,I have a small business and want to borrow to add stock. What documents are needed?,"Expected answer should list business docs safely. Reason: Interprets Minang-influenced phrasing and replies in standard Bahasa. Key terms: usaha kecil, stok barang, mutasi rekening.","Maaf, saya tidak ingin memberi informasi yang tidak pasti. Saya bisa bantu soal cicilan, tenor, denda, DP, jatuh tempo, angsuran, atau pembiayaan. Apakah Bapak/Ibu ingin saya lanjutkan?","Sorry, I do not want to give uncertain information. I can help with installments, tenor, penalties, down payment, due date, monthly payments, or financing. Would you like me to continue?","Ambo ado usaha kecil, nio pinjam untuak tambah barang. Dokumennyo apo sajo?","Baik, saya paham Bapak/Ibu punya usaha kecil dan ingin pinjaman untuk tambah stok barang. Dokumen awal biasanya mencakup identitas melalui kanal resmi, bukti usaha, mutasi rekening, catatan omzet, dan informasi cicilan lain jika ada.",localized_fallback,formal_id
q3_id_conv_035,indonesia,regional_accent,2,partial,0.6,"Turnover goes up and down, and it is sometimes busy on weekends.","Expected answer should ask average revenue. Reason: Adapts to small-business seasonality. Key terms: rata-rata omzet, margin bersih, penilaian.","Maaf, saya tidak ingin memberi informasi yang tidak pasti. Saya bisa bantu soal cicilan, tenor, denda, DP, jatuh tempo, angsuran, atau pembiayaan. Apakah Bapak/Ibu ingin saya lanjutkan?","Sorry, I do not want to give uncertain information. I can help with installments, tenor, penalties, down payment, due date, monthly payments, or financing. Would you like me to continue?","Omzet naik turun, kadang ramai pas akhir pekan.","Itu umum untuk usaha kecil. Yang penting adalah rata-rata omzet, margin bersih, dan apakah cicilan masih aman saat hari sepi. Kita bisa gunakan data beberapa bulan agar penilaian lebih realistis.",localized_fallback,formal_id
q3_id_conv_035,indonesia,regional_accent,3,weak,0.3,What if I am late paying because the stock has not sold yet?,"Expected answer should warn and right size. Reason: Connects repayment risk to business cash flow. Key terms: status keterlambatan, tenor, arus kas.","Kalau lewat jatuh tempo, biasanya bisa kena denda sesuai aturan pembiayaan. Saya bisa bantu arahkan cara bayarnya. Mau saya bantu lanjutkan?","If payment goes past the due date, there can usually be a penalty according to the financing rules. I can help guide you on how to pay. Do you want me to continue helping?",Kalau telat bayar karena stok belum laku?,"Kalau cicilan telat, denda atau status keterlambatan tetap bisa berlaku sesuai kontrak, meskipun alasannya stok belum laku. Karena itu, pilih jumlah pinjaman dan tenor yang masih aman untuk arus kas usaha.",explain_penalty_or_due_date,colloquial_id
q3_ph_conv_036,philippines,compliance_sensitive_fallback,1,weak,0.25,Can you guarantee that my family will be paid if something happens?,"Expected answer should refuse claim guarantee. Reason: Core compliance boundary for insurance. Key terms: claim outcome, exclusions, requirements.","Sige po. Para ma-check ang tamang coverage, ito po ba ay for yourself, family protection, o pagdagdag ng beneficiary or rider? Gusto niyo po bang i-continue natin?","Okay. To check the right coverage, is this for yourself, family protection, or adding a beneficiary or rider? Would you like us to continue?",Can you guarantee na babayaran ang family ko if something happens?,"I cannot guarantee a future claim outcome po. Claims depend on policy being active, truthful disclosures, covered event, exclusions, and submitted requirements. What I can do is help you understand the claim conditions before you choose a plan.",qualify_life_insurance_lead,taglish
q3_ph_conv_036,philippines,compliance_sensitive_fallback,2,good,0.917,Then how can I trust it?,"Expected answer should explain trust checks. Reason: Builds trust without overpromising. Key terms: policy documents, benefit illustration, licensed advisor.","Pasensya na po, ayokong manghula. Pwede ko kayong i-connect sa advisor, o magtanong po kayo tungkol sa premium, policy, beneficiary, rider, lapse, o coverage. Gusto niyo po bang i-continue natin?","Sorry, I do not want to guess. I can connect you to an advisor, or you can ask about premium, policy, beneficiary, rider, lapse, or coverage. Would you like us to continue?",Then paano ako magkakatiwala?,"Fair question po. Trust should come from clear policy documents, official benefit illustration, licensed advisor explanation, and knowing the exclusions before signing. If any part is unclear, ask for clarification first before paying.",localized_fallback,taglish
q3_ph_conv_036,philippines,compliance_sensitive_fallback,3,good,0.833,"Okay, send me an exclusions checklist.","Expected answer should give exclusion checklist. Reason: Provides useful compliance-safe content. Key terms: contestability period, pre-existing condition, policy wording.","Pasensya na po, ayokong manghula. Pwede ko kayong i-connect sa advisor, o magtanong po kayo tungkol sa premium, policy, beneficiary, rider, lapse, o coverage. Gusto niyo po bang i-continue natin?","Sorry, I do not want to guess. I can connect you to an advisor, or you can ask about premium, policy, beneficiary, rider, lapse, or coverage. Would you like us to continue?","Okay, send me exclusions checklist.","Ask about suicide clause, pre-existing condition rules, contestability period, hazardous activities, country or occupation restrictions, rider exclusions, and claim document requirements. The official policy wording is still the final source.",localized_fallback,taglish
